Date,Open,High,Low,Close
2016-03-18,20599.189453,20687.970703,20514.970703,20671.630859
2016-03-17,20580.060547,20619.339844,20435.650391,20503.810547
2016-03-16,20339.900391,20383.199219,20168.740234,20257.699219
2016-03-15,20298.150391,20366.560547,20254.589844,20288.769531
2016-03-14,20371.589844,20512.029297,20328.880859,20435.339844
2016-03-11,19900.669922,20238.720703,19853.630859,20199.599609
2016-03-10,20055.419922,20184.230469,19923.539062,19984.419922
2016-03-09,19898.740234,20005.410156,19818.419922,19996.259766
2016-03-08,20132.099609,20137.730469,19902.75,20011.580078
2016-03-07,20306.089844,20331.689453,20095.630859,20159.720703
2016-03-04,20052.099609,20200.380859,19977.429688,20176.699219
2016-03-03,20082.009766,20082.009766,19791.599609,19941.759766
2016-03-02,19788.169922,20058.119141,19783.919922,20003.490234
2016-03-01,19259.990234,19420.0,19108.300781,19407.460938
2016-02-29,19366.169922,19377.720703,19053.779297,19111.929688
2016-02-26,19179.949219,19436.710938,19122.560547,19364.150391
2016-02-25,19215.490234,19215.490234,18867.699219,18888.75
2016-02-24,19282.339844,19360.800781,19060.160156,19192.449219
2016-02-23,19506.939453,19519.849609,19328.259766,19414.779297
2016-02-22,19374.240234,19524.970703,19374.240234,19464.089844
2016-02-19,19238.429688,19342.029297,19210.650391,19285.5
2016-02-18,19409.210938,19436.390625,19266.220703,19363.080078
2016-02-17,19198.179688,19308.539062,18909.060547,18924.570312
2016-02-16,19013.740234,19260.669922,18974.599609,19122.080078
2016-02-15,18668.869141,18937.060547,18668.869141,18918.140625
2016-02-12,18278.800781,18482.330078,18278.800781,18319.580078
2016-02-11,18486.929688,18627.509766,18446.560547,18545.800781
2016-02-05,19287.359375,19397.880859,19230.0,19288.169922
2016-02-04,19190.359375,19338.369141,19166.179688,19183.089844
2016-02-03,18910.880859,19032.710938,18764.820312,18991.589844
2016-02-02,19474.869141,19628.570312,19403.490234,19446.839844
2016-02-01,19770.960938,19770.960938,19444.259766,19595.5
2016-01-29,19138.419922,19709.990234,19130.589844,19683.109375
2016-01-28,19093.769531,19223.589844,18982.220703,19195.830078
2016-01-27,19211.859375,19216.990234,18931.339844,19052.449219
2016-01-26,19068.839844,19098.070312,18811.830078,18860.800781
2016-01-25,19341.410156,19490.269531,19291.910156,19340.140625
2016-01-22,19000.789062,19152.800781,18769.609375,19080.509766
2016-01-21,19079.130859,19238.269531,18534.300781,18542.150391
2016-01-20,19332.220703,19332.220703,18833.880859,18886.300781
2016-01-19,19283.570312,19647.75,19204.220703,19635.810547
2016-01-18,19287.380859,19439.490234,19195.560547,19237.449219
2016-01-15,19781.460938,19828.929688,19500.380859,19520.769531
2016-01-14,19578.919922,19893.880859,19509.080078,19817.410156
2016-01-13,20028.859375,20234.779297,19850.730469,19934.880859
2016-01-12,20030.029297,20130.800781,19694.990234,19711.759766
2016-01-11,19997.419922,20068.779297,19865.179688,19888.5
2016-01-08,20491.880859,20596.419922,20324.619141,20453.710938
2016-01-07,20772.599609,20826.439453,20323.970703,20333.339844
2016-01-06,21142.630859,21199.619141,20947.300781,20980.810547
2016-01-05,21318.689453,21452.740234,21095.900391,21188.720703
2016-01-04,21782.619141,21794.839844,21227.609375,21327.119141
2015-12-31,21892.25,21970.330078,21864.119141,21914.400391
2015-12-30,22094.589844,22114.560547,21868.029297,21882.150391
2015-12-29,21923.269531,22024.279297,21881.710938,21999.619141
2015-12-28,22151.730469,22151.730469,21880.509766,21919.619141
2015-12-24,22207.820312,22217.449219,22128.720703,22138.130859
2015-12-23,21869.400391,22103.630859,21846.480469,22040.589844
2015-12-22,21846.900391,21870.310547,21750.740234,21830.019531
2015-12-21,21641.169922,21871.220703,21641.169922,21791.679688
2015-12-18,21656.560547,21956.490234,21625.820312,21755.560547
2015-12-17,21841.089844,22005.189453,21763.759766,21872.060547
2015-12-16,21557.730469,21772.789062,21557.730469,21701.210938
2015-12-15,21215.539062,21442.210938,21215.539062,21274.369141
2015-12-14,21063.279297,21378.189453,21010.259766,21309.849609
2015-12-11,21719.169922,21731.390625,21440.699219,21464.050781
2015-12-10,21714.230469,21880.189453,21668.119141,21704.609375
2015-12-09,21773.769531,21872.330078,21755.689453,21803.759766
2015-12-08,22058.550781,22058.550781,21765.619141,21905.130859
2015-12-07,22336.320312,22352.25,22200.550781,22203.220703
2015-12-04,22142.109375,22242.490234,22108.460938,22235.890625
2015-12-03,22327.039062,22485.25,22327.039062,22417.009766
2015-12-02,22471.349609,22563.470703,22368.660156,22479.689453
2015-12-01,22197.810547,22477.509766,22143.570312,22381.349609
2015-11-30,21974.849609,22195.349609,21907.449219,21996.419922
2015-11-27,22555.419922,22555.419922,22051.009766,22068.320312
2015-11-26,22749.599609,22787.5,22453.689453,22488.939453
2015-11-25,22533.529297,22617.210938,22436.009766,22498.0
2015-11-24,22593.089844,22629.75,22433.509766,22587.630859
2015-11-23,22760.050781,22802.710938,22619.679688,22665.900391
2015-11-20,22510.449219,22790.070312,22412.029297,22754.720703
2015-11-19,22423.880859,22559.060547,22416.0,22500.220703
2015-11-18,22331.769531,22349.730469,22163.279297,22188.259766
2015-11-17,22315.179688,22497.330078,22243.960938,22264.25
2015-11-16,21958.279297,22127.380859,21958.279297,22010.820312
2015-11-13,22494.089844,22519.330078,22318.619141,22396.140625
2015-11-12,22477.599609,22980.970703,22454.960938,22888.919922
2015-11-11,22394.150391,22479.460938,22324.410156,22352.169922
2015-11-10,22505.699219,22534.919922,22339.689453,22401.699219
2015-11-09,22753.509766,22970.830078,22689.259766,22726.769531
2015-11-06,22914.199219,22922.789062,22791.910156,22867.330078
2015-11-05,23045.099609,23180.269531,22960.619141,23051.039062
2015-11-04,22737.439453,23342.070312,22737.439453,23053.570312
2015-11-03,22603.150391,22697.0,22560.169922,22568.429688
2015-11-02,22502.279297,22605.800781,22332.710938,22370.039062
2015-10-30,22785.859375,22847.160156,22612.560547,22640.039062
2015-10-29,23054.529297,23054.529297,22811.320312,22819.939453
2015-10-28,23070.699219,23120.25,22923.660156,22956.570312
2015-10-27,23053.119141,23143.880859,22885.220703,23142.730469
2015-10-26,23423.640625,23423.640625,23066.939453,23116.25
2015-10-23,23220.380859,23220.380859,23088.029297,23151.939453
2015-10-22,22795.580078,22869.589844,22727.589844,22845.369141
2015-10-20,22991.599609,23057.929688,22843.039062,22989.220703
2015-10-19,23085.609375,23100.660156,22913.599609,23075.609375
2015-10-16,23133.589844,23178.140625,22953.560547,23067.369141
2015-10-15,22667.419922,22940.25,22567.650391,22888.169922
2015-10-14,22398.820312,22576.5,22356.560547,22439.910156
2015-10-13,22677.599609,22798.900391,22515.730469,22600.460938
2015-10-12,22614.330078,22779.5,22562.259766,22730.929688
2015-10-09,22615.939453,22807.859375,22440.880859,22458.800781
2015-10-08,22588.689453,22588.689453,22201.109375,22354.910156
2015-10-07,21884.730469,22527.789062,21817.419922,22515.759766
2015-10-06,22169.099609,22169.099609,21719.289062,21831.619141
2015-10-05,21930.970703,21980.839844,21739.900391,21854.5
2015-10-02,21172.939453,21530.800781,21130.109375,21506.089844
2015-09-30,20795.929688,20939.390625,20683.109375,20846.300781
2015-09-29,20579.220703,20579.220703,20368.119141,20556.599609
2015-09-25,21070.390625,21318.330078,20957.990234,21186.320312
2015-09-24,21304.900391,21363.210938,21053.5,21095.980469
2015-09-23,21529.470703,21577.449219,21008.609375,21302.910156
2015-09-22,21794.339844,22111.669922,21768.980469,21796.580078
2015-09-21,21614.429688,21778.060547,21590.699219,21756.929688
2015-09-18,21807.25,22052.109375,21807.25,21920.830078
2015-09-17,22172.679688,22203.359375,21718.710938,21854.630859
